站代號,類別,站名,縣市,鄉鎮區,地址,電話,服務中心,營業中,國道高速公路,無鉛92,無鉛95,無鉛98,酒精汽油,煤油,超柴,會員卡,刷卡自助,自助柴油站,電子發票,悠遊卡,一卡通,HappyCash,經度,緯度,營業時間,洗車類別,etag申裝儲值時間,保養間時間
D434U,自營站,大林中正路站,嘉義縣,大林鎮,中正路801號,(05)2659202,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.461111111111,23.6097222222222,07:00-21:00,自助投幣式 ,"
    ","
    "
D434V,自營站,斗六南環路站,雲林縣,斗六市,文化路522號,(05)5339692,D431M,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.5575,23.7125,00:00-24:00,洗車機,09:00-17:00(星期一~星期日),09:00-17:00(星期一~星期日)需來電預約 TEL：05-5361274
D434W,自營站,斗南中興路站,雲林縣,斗南鎮,中興路201號,(05)5961172,D431M,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.463055555556,23.6772222222222,07:00-21:00,"
    ","
    ","
    "
D434X,自營站,東山站,台南市,東山區,東正里東勢240號,(06)6800021,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.407222222222,23.3297222222222,07:00-21:00,"
    ","
    ","
    "
D434Y,自營站,雲林東勢站,雲林縣,東勢鄉,復興村文化路2-10號,(05)6993200,D431M,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.269166666667,23.6772222222222,07:00-21:00,"
    ","
    ","
    "
D434Z,自營站,北興站,嘉義市,西區,自由路436號,(05)2348070,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.433333333333,23.4919444444444,07:00-21:00,自助投幣式 ,"
    ","
    "
D4350,自營站,大林站,嘉義縣,大林鎮,中正路260號,(05)2652049,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.45,23.5988888888889,07:00-21:00,洗車機,"
    ","
    "
D4351,自營站,斗南站,雲林縣,斗南鎮,延平路二段165號,(05)5972320,D431M,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.481111111111,23.68,00:00-24:00,洗車機,"
    ","
    "
D4352,自營站,朴子站,嘉義縣,朴子市,南通路三段635號,(05)3792364,D4308,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,120.242222222222,23.4611111111111,07:00-21:00,"
    ","
    ",1
D4353,自營站,民雄站,嘉義縣,民雄鄉,建國路二段329號,(05)2262145,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.433333333333,23.5508333333333,07:00-21:00,洗車機,"
    ","
    "
D4354,自營站,柳營站,台南市,柳營區,柳營路三段300號,(06)6222041,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.312777777778,23.2919444444444,07:00-21:00,自助投幣式 ,"
    ","
    "
D4355,自營站,莿桐站,雲林縣,莿桐鄉,中山路251號,(05)5842054,D431M,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.4975,23.76,07:00-21:00,"
    ","
    ","
    "
D4356,自營站,土庫站,雲林縣,土庫鎮,建國路131號,(05)6622644,D431M,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.393611111111,23.6786111111111,07:00-21:00,"
    ","
    ","
    "
D4357,自營站,崙背站,雲林縣,崙背鄉,南陽村正義路123號,(05)6962049,D431M,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.359166666667,23.7611111111111,07:00-21:00,精緻手工,"
    ",09:00-17:00(一~日) TEL：05-6962049
D4358,自營站,後壁站,台南市,後壁區,後壁里42號,(06)6871004,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.359722222222,23.3633333333333,07:00-21:00,精緻手工,"
    ","
    "
D4359,自營站,南靖站,嘉義縣,水上鄉,三鎮路101-1號,(05)2682029,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.389444444444,23.4197222222222,07:00-21:00,自助投幣式 ,"
    ","
    "
D435A,自營站,水林站,雲林縣,水林鄉,水北村顏厝寮97號,(05)7854194,D431M,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,120.248888888889,23.5722222222222,07:00-21:00,洗車機,"
    ","
    "
D435F,自營站,民雄保生街站,嘉義縣,民雄鄉,保生街220號,(05)2268625,D4308,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.426111111111,23.555,07:00-21:00,"
    ","
    ","
    "
D435G,自營站,大埔站,嘉義縣,大埔鄉,和平村雙溪14-3號,(05)2521484,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.598611111111,23.3013888888889,07:00-18:00,"
    ","
    ","
    "
D435H,自營站,番路站,嘉義縣,番路鄉,下坑村下坑40-2號,(05)2592386,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.537777777778,23.4708333333333,07:00-21:00,洗車機,"
    ","
    "
D435J,自營站,義和站,雲林縣,莿桐鄉,義和村三和37-5號,(05)5844090,D431M,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.478888888889,23.7755555555556,00:00-24:00,洗車機,"
    ","
    "
D435K,自營站,馬光站,雲林縣,土庫鎮,後埔里後埔路500號,(05)6651124,D431M,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.365277777778,23.7038888888889,07:00-21:00,"
    ","
    ","
    "
D435L,自營站,北港新德路站,雲林縣,北港鎮,新街里新德路27號,(05)7824045,D431M,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,120.301388888889,23.5855555555556,07:00-21:00,"
    ","
    ","
    "
D435M,自營站,柳林站,嘉義縣,水上鄉,柳林村柳子林76-6號,(05)2688327,D4308,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.415555555556,23.4341666666667,07:00-21:00,"
    ","
    ","
    "
D435R,自營站,石卓站,嘉義縣,竹崎鄉,中和村永和1-1號,(05)2561944,D4308,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.689444444444,23.4647222222222,07:30-18:00,"
    ","
    ","
    "
D435U,自營站,民工站,嘉義縣,民雄鄉,福樂村中山路37號,(05)2206537,D4308,3,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.454722222222,23.5280555555556,07:00-21:00,精緻手工,"
    ","
    "
D4360,自營站,新港站,嘉義縣,新港鄉,菜公村菜公厝64-1號,(05)3742054,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.346944444444,23.5508333333333,00:00-24:00,洗車機,"
    ","
    "
D4361,自營站,義竹站,嘉義縣,義竹鄉,義竹村118號之6,(05)3412054,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.249166666667,23.3394444444444,07:00-21:00,"
    ","
    ","
    "
D4362,自營站,林內站,雲林縣,林內鄉,林中村中正路532號,(05)5892048,D431M,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.610555555556,23.7522222222222,07:00-21:00,"
    ","
    ","
    "
D4363,自營站,文化路站,嘉義市,西區,文化路11號,(05)2226551,D4308,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,120.45,23.4744444444444,07:00-21:00,"
    ","
    ","
    "
D4364,自營站,虎尾新生路站,雲林縣,虎尾鎮,新生路155號,(05)6322812,D431M,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,120.436111111111,23.7072222222222,00:00-24:00,洗車機,"
    ",09:00-17:00(星期一~星期六)需來電預約 TEL：05-6322812
D4365,自營站,二崙站,雲林縣,二崙鄉,崙東村中山路一段102號,(05)5982056,D431M,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.417222222222,23.7736111111111,07:00-21:00,"
    ","
    ","
    "
D4366,自營站,中山路站,嘉義市,東區,中山路90號,(05)2789320,D4308,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,120.459444444444,23.4822222222222,07:00-21:00,"
    ","
    ","
    "
D4367,自營站,四湖站,雲林縣,四湖鄉,施湖村中山西路199號,(05)7872053,D431M,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.220555555556,23.6372222222222,07:00-21:00,洗車機,"
    ","
    "
D4368,自營站,林森路站,嘉義市,西區,林森西路281號,(05)2279744,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.443888888889,23.4805555555556,07:00-22:00,"
    ","
    ","
    "
D4369,自營站,三民路站,台南市,新營區,三民路61號,(06)6323343,D4308,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,120.315833333333,23.3069444444444,07:00-22:00,"
    ","
    ",09:00-17:00(一~六)(日及國定例假日休息) TEL：06-6326738
D4370,自營站,麥寮站,雲林縣,麥寮鄉,麥豐村中山路12號,(05)6932174,D431M,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.261388888889,23.7502777777778,07:00-21:00,自助投幣式,"
    ","
    "
D4371,自營站,台西站,雲林縣,台西鄉,中山路36號,(05)6982124,D431M,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.202777777778,23.6991666666667,07:00-21:00,自助投幣式 ,"
    ","
    "
D4372,自營站,元長站,雲林縣,元長鄉,長南村中山路４號,(05)7882170,D431M,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.313333333333,23.6469444444444,07:00-21:00,自助投幣式 ,"
    ","
    "
D4373,自營站,古坑站,雲林縣,古坑鄉,西平村中山路291號,(05)5821534,D431M,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.560277777778,23.6502777777778,07:00-21:00,"
    ","
    ","
    "
D4374,自營站,竹崎站,嘉義縣,竹崎鄉,和平村田寮52號,(05)2611714,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.547777777778,23.5158333333333,00:00-24:00,洗車機,"
    ","
    "
D4375,自營站,大埤站,雲林縣,大埤鄉,南和村大埤路543號,(05)5912494,D431M,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.434722222222,23.6461111111111,07:00-21:00,"
    ","
    ","
    "
D4376,自營站,口湖站,雲林縣,口湖鄉,湖東村中正路一段99號,(05)7892504,D431M,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.185,23.5819444444444,07:00-21:00,洗車機,"
    ","
    "
D4377,自營站,東石站,嘉義縣,東石鄉,東石村4-1號,(05)3732760,D4308,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.153333333333,23.4591666666667,07:00-21:00,"
    ","
    ","
    "
D4378,自營站,溪口站,嘉義縣,溪口鄉,溪東村民族西路１號,(05)2691700,D4308,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.400555555556,23.6025,07:00-21:00,洗車機,"
    ","
    "
D4379,自營站,中埔站,嘉義縣,中埔鄉,中埔村中埔161-4號,(05)2532046,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.52,23.4252777777778,07:00-21:00,洗車機,"
    ","
    "
D4380,自營站,新營服務區北上站,台南市,後壁區,竹新里新厝70號,(06)6378280,D4308,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,120.313333333333,23.34,00:00-24:00,"
    ","
    ","
    "
D4381,自營站,新營服務區南下站,台南市,後壁區,竹新里新厝71號,(06)6323381,D4308,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,120.310841,23.33956,00:00-24:00,"
    ","
    ","
    "
D4382,自營站,斗南交流道站,雲林縣,斗南鎮,大業路114號,(05)5954474,D431M,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,120.475555555556,23.6933333333333,00:00-24:00,"
    ","
    ","
    "
D4384,自營站,新營交流道站,台南市,新營區,復興路692號,(06)6561512,D4308,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,120.293888888889,23.3066666666667,00:00-24:00,"
    ","
    ","
    "
D4387,自營站,東山服務區站,台南市,東山區,科里里枋子林74-6號,(06)6234287,D4308,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,120.398987,23.284977,00:00-24:00,"
    ",08:00-17:00,"
    "
D4390,自營站,橋南站,雲林縣,麥寮鄉,橋頭村1鄰橋頭34號,(05)6913386,D431M,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.271388888889,23.7894444444444,07:00-21:00,自助投幣式 ,"
    ","
    "
D4397,自營站,嘉保站,嘉義縣,太保市,安仁里嘉朴東路1段116號,(05)3623558,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.298888888889,23.4591666666667,07:00-21:00,洗車機,"
    ",09:00-17:00(一~六)(日及國定例假日休息) TEL：05-3625615
D4398,自營站,大義路站,嘉義縣,中埔鄉,和美村大義路515號,(05)2300875,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.4725,23.4588888888889,00:00-24:00,洗車機,"
    ","
    "
D439L,自營站,白河交流道站,台南市,白河區,河東里9鄰糞箕湖122之15號,(06)6831091,D4308,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.428055555556,23.345,07:00-21:00,"
    ","
    ","
    "
D43W2,自營站,雅虎站,雲林縣,斗六市,虎溪里西平路776號,(05)5514796,D431M,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.523611111111,23.7266666666667,00:00-24:00,洗車機,"
    ",09:00-17:00(一~六)需來電預約 TEL：05-5514561
D43W4,自營站,嘉義高鐵北站,嘉義市,西區,大溪里高鐵大道1250號,(05)2383460,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.400277777778,23.4883333333333,07:00-21:00,"
    ","
    ","
    "
D43W5,自營站,嘉義高鐵南站,嘉義市,西區,大溪里高鐵大道925號,(05)2382079,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.4025,23.4869444444444,07:00-21:00,自助投幣式,"
    ","
    "
D43W7,自營站,朴子二站,嘉義縣,朴子市,大鄉里大槺榔852號,(05)3704635,D4308,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.26,23.4655555555556,07:00-21:00,自助投幣式,"
    ","
    "
D43W8,自營站,梅山二站,嘉義縣,梅山鄉,過山村7鄰開元后46號,(05)2625102,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.536944444444,23.5911111111111,07:00-21:00,"
    ","
    ","
    "
D43X5,自營站,阿里山新站,嘉義縣,阿里山鄉,南阿里山55-5號,(05)2679058,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.792777777778,23.5041666666667,08:00-17:00,"
    ","
    ","
    "
D43X6,自營站,新營長榮路站,台南市,新營區,長榮路2段186號,(06)6560662,D4308,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.306388888889,23.3188888888889,07:00-21:00,洗車機,"
    ","
    "
D43X7,自營站,古坑服務區站,雲林縣,古坑鄉,崁腳村新興100號,(05)5827210,D431M,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,120.545,23.61,00:00-24:00,"
    ","
    ","
    "
D43X8,自營站,嘉港站,嘉義市,西區,下埤里北港路960號,(05)2382012,D4308,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.41,23.4886111111111,00:00-24:00,洗車機,"
    ","
    "
D503R,漁船站,青山漁船站,台南市,"
    ",將軍區鯤鯓里55-1號,(06)7920511,D501L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.086098999144,23.1895554742,08:00-17:00,"
    ","
    ","
    "
D503T,漁船站,將軍漁船站,台南市,"
    ",將軍區長沙里126-6號,(06)7930010,D501L,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.159227768369,23.2045429722,08:00-17:00,"
    ","
    ","
    "
D503U,漁船站,興達漁船站,高雄市,"
    ",茄萣區崎漏里民權路1號,(07)6989703,D5008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.198554148049,22.8654315949,08:00-17:00,"
    ","
    ","
    "
D503V,漁船站,安平漁船站,台南市,"
    ",安平區運河路164號,(06)2225782,D5008,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.15569738806,22.9962413519,08:00-17:00,"
    ","
    ","
    "
D504B,自營站,生產路站,台南市,東區,大同路二段869號,(06)2901361,D5008,1,0,1,1,1,0,0,1,1,1,0,1,0,0,0,120.21678,22.964283,07:00-21:00,精緻手工,"
    ","
    "
D504C,自營站,佳里站,台南市,佳里區,中山路480號,(06)7222269,D501L,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,120.177777777778,23.1652777777778,07:00-22:00,"
    ","
    ","
    "
D504D,自營站,西門路一段站,台南市,中西區        ,西門路一段524號,(06)2134067,D5008,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,120.197777777778,22.9852777777778,07:00-22:00,"
    ","
    ","
    "
D504I,自營站,公園路站,台南市,北區          ,公園路721號,(06)2517454,D5008,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.214722222222,23.0172222222222,00:00-24:00,"
    ","
    ","
    "
D504P,自營站,路竹站,高雄市,路竹區        ,中山路589號,(07)6962240,D5008,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.256666666667,22.8663888888889,07:00-21:00,"
    ","
    ","
    "
D504Q,自營站,隆田站,台南市,官田區,隆本里中華路二段23號,(06)5791257,D501L,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.316111111111,23.1994444444444,07:00-21:00,精緻手工,"
    ","
    "
D504S,自營站,新化站,台南市,新化區,中山路575號,(06)5982150,D501L,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.301111111111,23.0361111111111,07:00-22:00,"
    ","
    ","
    "
D505B,自營站,麻豆站,台南市,麻豆區,中山路13號,(06)5722254,D501L,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.2475,23.1836111111111,07:00-22:00,洗車機,"
    ","
    "
D505C,自營站,永康站,台南市,永康區,蔦松里中正北路348號,(06)2433157,D501L,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,120.255,23.0416666666667,07:00-22:00,"
    ","
    ","
    "
D505D,自營站,學甲站,台南市,學甲區,華宗路311號,(06)7832264,D501L,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.1825,23.2297222222222,07:00-21:00,"
    ","
    ","
    "
D505E,自營站,前鋒站,台南市,北區,前鋒路283號,(06)2082162,D5008,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.215277777778,23.0047222222222,00:00-24:00,洗車機,"
    ","
    "
D505I,自營站,大灣站,台南市,永康區,建國里復興路69號,(06)2724010,D5008,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.248888888889,22.9983333333333,00:00-24:00,洗車機,"
    ","
    "
D505N,自營站,茄拔站,台南市,善化區,嘉北里茄拔2-30號,(06)5838334,D501L,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.328055555556,23.1444444444444,07:00-21:00,精緻手工,"
    ","
    "
D505P,自營站,府前路站,台南市,中西區        ,府前路二段256號,(06)2971568,D5008,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.190833333333,22.9919444444444,07:00-21:00,洗車機,"
    ","
    "
D505Q,自營站,左鎮站,台南市,左鎮區,睦光里睦光5-2號,(06)5731946,D501L,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.415833333333,23.0602777777778,07:00-15:00,"
    ","
    ","
    "
D505S,自營站,崇學路站,台南市,東區          ,崇學路228號,(06)2675827,D5008,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,120.225833333333,22.9825,07:00-21:00,"
    ","
    ","
    "
D505V,自營站,中華路東站,台南市,東區,中華東路三段171號,(06)2674935,D5008,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.226111111111,22.9772222222222,07:00-21:00,洗車機,"
    ","
    "
D505W,自營站,中華路西站,台南市,東區,中華東路三段170號,(06)2673501,D5008,3,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.226111111111,22.9777777777778,07:00-21:00,自助投幣式 ,"
    ","
    "
D505X,自營站,官田工業區站,台南市,官田區,二鎮里工業路23-1號,(06)6987265,D501L,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.323055555556,23.2108333333333,07:00-21:00,"
    ","
    ","
    "
D505Y,自營站,龍崎站,台南市,龍崎區        ,崎頂里新市子102-1號,(06)5941164,D5008,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.364722222222,22.9636111111111,07:00-18:00,"
    ","
    ","
    "
D505Z,自營站,佳里仁愛路站,台南市,佳里區,仁愛路67號,(06)7229504,D501L,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.184722222222,23.1511111111111,07:00-22:00,洗車機,"
    ","
    "
D506B,自營站,大湖站,高雄市,湖內區,大湖里中山路一段72號,(07)6931793,D5008,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.251944444444,22.8786111111111,00:00-24:00,洗車機,"
    ",09:00-17:00(一~五、隔週六)(日及國定例假日休息)  TEL：07-6934328
D506C,自營站,安中路站,台南市,安南區,安中路四段446號,(06)2569825,D501L,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.160555555556,23.0538888888889,07:00-21:00,洗車機,"
    ","
    "
D506G,自營站,學甲中正路站,台南市,學甲區,中正路645號,(06)7837900,D501L,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.189444444444,23.2444444444444,07:00-21:00,"
    ","
    ","
    "
D506I,自營站,崇善路站,台南市,東區          ,崇善路557號,(06)2697873,D5008,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1,120.23,22.9730555555556,07:00-22:00,"
    ","
    ","
    "
D506M,自營站,永華路東站,台南市,安平區,永華路二段216號,(06)2992048,D5008,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.180833333333,22.99,00:00-24:00,洗車機,"
    ","
    "
D506N,自營站,中華西路南站,台南市,中西區,中華西路二段2號,(06)2970350,D5008,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.186944444444,22.9872222222222,00:00-24:00,洗車機,"
    ","
    "
D506P,自營站,善化站,台南市,善化區,中山路368號,(06)5817264,D501L,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.292777777778,23.1325,07:00-22:00,"
    ","
    ","
    "
D506Q,自營站,下營站,台南市,下營區,中山路一段386號,(06)6892054,D501L,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.269722222222,23.2383333333333,07:00-21:00,洗車機,"
    ","
    "
D506R,自營站,文賢路站,台南市,中西區        ,文賢路229號,(06)2591749,D5008,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.193333333333,23.0044444444444,00:00-24:00,"
    ","
    ","
    "
D506S,自營站,西港站,台南市,西港區,西港里中山路52號,(06)7952124,D501L,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.204166666667,23.1161111111111,07:00-21:00,自助投幣式 ,"
    ","
    "
D506T,自營站,東門路站,台南市,東區          ,東門路二段39號,(06)2371994,D5008,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.22,22.9863888888889,07:00-22:00,"
    ","
    ","
    "
D506U,自營站,太爺站,高雄市,湖內區,公館里中山路二段61號,(07)6993073,D5008,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.228055555556,22.9072222222222,07:00-21:00,"
    ","
    ","
    "
D506V,自營站,阿蓮站,高雄市,阿蓮區,阿蓮里中山路351號,(07)6312139,D5008,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.326388888889,22.8736111111111,00:00-24:00,"
    ","
    ","
    "
D506W,自營站,仁德站,台南市,仁德區,中山路505號,(06)2794451,D5008,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.254444444444,22.9711111111111,00:00-24:00,"
    ","
    ","
    "
D506X,自營站,玉井站,台南市,玉井區,玉田里中山路91號,(06)5742476,D501L,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.465,23.1208333333333,06:30-21:30,"
    ","
    ","
    "
D506Y,自營站,關廟站,台南市,關廟區,中山路二段166號,(06)5952131,D5008,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.325555555556,22.9605555555556,07:00-22:00,"
    ","
    ","
    "
D506Z,自營站,慶平路站,台南市,安平區,慶平路485號,(06)2970189,D5008,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.173333333333,22.9969444444444,07:00-21:00,自助投幣式 ,"
    ","
    "
D507A,自營站,健康路站,台南市,安平區,健康路三段238號,(06)2997901,D5008,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.174444444444,22.9838888888889,07:00-22:00,洗車機,"
    ","
    "
D507B,自營站,灣裡站,台南市,南區,明興路1081號,(06)2626810,D5008,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.185277777778,22.9294444444444,07:00-21:00,自助投幣式 ,"
    ","
    "
D507C,自營站,國民路站,台南市,南區,國民路246號,(06)2601380,D5008,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,120.210277777778,22.9688888888889,07:00-21:00,"
    ","
    ","
    "
D507D,自營站,中油南科站,台南市,新市區,南科二路3號,(06)5051229,D501L,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,120.286944444444,23.0963888888889,07:00-21:00,洗車機,"
    ","
    "
D507E,自營站,麻學站,台南市,麻豆區,麻學路二段279號,(06)5700735,D501L,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,120.215,23.1952777777778,07:00-21:00,"
    ","
    ","
    "
D507F,自營站,喜樹站,台南市,南區,喜樹路63號         (週日暫停營業),(06)2960944,D5008,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,120.180277777778,22.9461111111111,07:00-15:00,"
    ","
    ","
    "
D507G,自營站,民生路站,台南市,中西區        ,民生路二段303號,(06)2233627,D5008,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,120.191111111111,22.9966666666667,07:00-21:00,"
    ","
    ","
    "
